Date, Close/Last, Volume, Open, High, Low
09/11/2019, 9087.63, 0, 9048.75, 9088.85, 8999.98
09/10/2019, 9040.85, 0, 9140.35, 9142.95, 8997.91
09/09/2019, 9150.6, 0, 9235.55, 9235.55, 9118.7
09/06/2019, 9214.24, 0, 9198.31, 9249.35, 9198.09
09/05/2019, 9181.62, 0, 9188.72, 9224.78, 9162.48
09/04/2019, 9114.54, 0, 9094.08, 9121.75, 9073.96
09/03/2019, 9042.1, 0, 9018.19, 9042.56, 8991.68
08/30/2019, 9053.34, 0, 9060.66, 9070.47, 9010.45
08/29/2019, 9019.81, 0, 8995.42, 9029.62, 8966.16
08/28/2019, 8943.07, 0, 8907.46, 8955.56, 8880.27
08/27/2019, 8919.98, 0, 8983.78, 8986.47, 8900.3
08/26/2019, 8940.31, 0, 8907.79, 8941.06, 8887.54
08/23/2019, 8855.97, 0, 8996.3, 9034.33, 8826.94
08/22/2019, 9014.15, 0, 9031.9, 9048.27, 8966.85
08/21/2019, 9004.58, 0, 9018.32, 9022.85, 8981.29
08/20/2019, 8963.75, 0, 9032.05, 9042.1, 8962.22
08/19/2019, 9054.19, 0, 9043.8, 9070.23, 9002.71
08/16/2019, 8961.8, 0, 8880.06, 8977.52, 8880.06
08/15/2019, 8849.61, 0, 8830.07, 8889.64, 8797.42
08/14/2019, 8804.83, 0, 8899.29, 8939.68, 8804.83
08/13/2019, 9019.05, 0, 8939.37, 9055.7, 8925.98
08/12/2019, 8947.23, 0, 9012.78, 9028.13, 8934.89
08/09/2019, 9078.67, 0, 9067.78, 9103.77, 9008.9
08/08/2019, 9087.57, 0, 8968.8, 9090.68, 8935.66
08/07/2019, 8967.51, 0, 8870.96, 9000.95, 8800.96
08/06/2019, 8970.9, 0, 8876.16, 8979.77, 8856.89
08/05/2019, 8827.56, 0, 8971.04, 8974.56, 8754.26
08/02/2019, 9076.43, 0, 9072.84, 9104.71, 9016.38
08/01/2019, 9074.09, 0, 9107.39, 9171.63, 9057.94
07/31/2019, 9062.09, 0, 9113.29, 9135.48, 9038.2
07/30/2019, 9129.54, 0, 9067.01, 9131.52, 9045.55
07/29/2019, 9081.66, 0, 9148.2, 9148.37, 9080
07/26/2019, 9130.61, 0, 9098.54, 9134.89, 9076.69
07/25/2019, 9093.39, 0, 9178.79, 9186.45, 9089.07
07/24/2019, 9197.6, 0, 9154.79, 9199.3, 9106.99
07/23/2019, 9169.81, 0, 9093.87, 9170.53, 9091.87
07/22/2019, 9102.94, 0, 9088.39, 9119.91, 9062.24
07/19/2019, 9076.82, 0, 9134.47, 9164.9, 9076.2
07/18/2019, 9135.11, 0, 9072.78, 9140.19, 9067.49
