Date, Close/Last, Volume, Open, High, Low
06/04/2019, 28.5231, 6429, 28.5858, 28.5858, 28.2753
06/03/2019, 28.6585, 5625, 28.3929, 28.6585, 28.3576
05/31/2019, 28.4022, 1044, 28.1087, 28.4403, 28.1087
05/30/2019, 28.3151, 10937, 28.3537, 28.4419, 28.2557
05/29/2019, 28.216, 5948, 28.785, 28.785, 28.146
05/28/2019, 28.7689, 9089, 29.0986, 29.0986, 28.7654
05/24/2019, 28.9203, 4032, 29.1157, 29.2063, 28.9203
05/23/2019, 28.8747, 3575, 28.9712, 28.9712, 28.8197
05/22/2019, 28.9923, 4584, 28.9217, 29.0094, 28.8732
05/21/2019, 28.937, 9564, 28.7752, 28.9614, 28.7516
05/20/2019, 28.5042, 3001, 28.834, 28.834, 28.5042
05/17/2019, 28.9547, 2745, 28.8634, 28.9614, 28.8634
05/16/2019, 28.9943, 1412, 28.9092, 29.0344, 28.9092
05/15/2019, 28.7701, 1776, 28.6184, 28.8536, 28.6184
05/14/2019, 28.5565, 4015, 28.5693, 28.5693, 28.4694
05/13/2019, 28.4244, 4172, 28.3268, 28.4244, 28.3268
05/10/2019, 28.551, 685, 28.5595, 28.6184, 28.551
05/09/2019, 28.359, 3113, 28.0891, 28.3745, 28.0675
05/08/2019, 28.2542, 6961, 28.5399, 28.5399, 28.2542
05/07/2019, 28.3154, 7403, 28.5987, 28.5987, 28.1871
05/06/2019, 28.9746, 10640, 28.834, 28.9908, 28.834
05/03/2019, 29.1095, 1549, 29.0594, 29.1476, 28.8438
05/02/2019, 28.8189, 5474, 29.1946, 29.1946, 28.7752
05/01/2019, 29.081, 8520, 28.9124, 29.3659, 28.9124
04/30/2019, 28.8843, 2714, 28.4811, 28.8843, 28.4811
04/29/2019, 28.553, 3171, 28.736, 28.736, 28.553
04/26/2019, 28.6708, 6491, 28.6509, 28.7177, 28.6182
04/25/2019, 28.5581, 103765, 28.4223, 28.5581, 28.4223
04/24/2019, 28.4642, 2454, 28.4223, 28.4909, 28.4223
04/23/2019, 28.1979, 1574, 28.0107, 28.2263, 28.0107
04/22/2019, 27.6752, 1643, 27.7559, 27.7559, 27.4423
04/18/2019, 27.9616, 2607, 27.8441, 28.0205, 27.8254
04/17/2019, 27.6733, 3539, 27.9323, 27.9323, 27.6393
04/16/2019, 27.8382, 3245, 28.1283, 28.1283, 27.8382
04/15/2019, 28.3537, 1791, 28.5693, 28.5693, 28.3144
04/12/2019, 28.6034, 3315, 28.3533, 28.6034, 28.3533
04/11/2019, 28.509, 3403, 28.5948, 28.5962, 28.4369
04/10/2019, 28.5249, 3344, 28.2975, 28.5399, 28.2975
04/09/2019, 28.0714, 2513, 28.2655, 28.2655, 28.0714
04/08/2019, 28.2909, 2103, 28.2702, 28.3145, 28.2702
04/05/2019, 28.4207, 1474, 28.3754, 28.4207, 28.2904
04/04/2019, 28.3051, 2537, 28.4223, 28.4223, 28.1722
04/03/2019, 28.3311, 958, 28.2722, 28.4615, 28.2722
04/02/2019, 28.3336, 528, 28.1914, 28.3336, 28.0793
04/01/2019, 28.2646, 2999, 28.1866, 28.2646, 27.9421
03/29/2019, 28.1491, 5889, 28.3145, 28.3145, 28.1491
03/28/2019, 28.3725, 1006, 28.3135, 28.3725, 28.2093
03/27/2019, 28.1196, 2645, 28.1479, 28.1959, 27.9597
03/26/2019, 28.2155, 3199, 28.0597, 28.2155, 28.0597
03/25/2019, 27.9249, 5357, 27.9368, 28.0206, 27.8889
03/22/2019, 27.9413, 7633, 28.3316, 28.373, 27.9413
03/21/2019, 28.2006, 5677, 28.0011, 28.2441, 28.0011
03/20/2019, 27.8257, 1259, 27.8155, 28.0497, 27.5869
03/19/2019, 27.7528, 2412, 27.8271, 27.8456, 27.7314
03/18/2019, 27.8395, 1759, 27.9914, 28.0691, 27.7678
03/15/2019, 27.8509, 559, 27.8377, 27.9817, 27.8377
03/14/2019, 27.88, 1826, 27.9136, 27.9224, 27.831
03/13/2019, 27.8669, 349, 27.9331, 27.9331, 27.8669
03/12/2019, 27.7039, 2095, 27.685, 27.8359, 27.685
03/11/2019, 27.5657, 2301, 27.2521, 27.5657, 27.204
03/08/2019, 27.0349, 908, 26.9903, 27.0349, 26.9154
03/07/2019, 26.8955, 3312, 27.1944, 27.2106, 26.8955
03/06/2019, 27.1178, 1734, 27.2576, 27.2576, 27.0729
03/05/2019, 27.3114, 2661, 27.2408, 27.4027, 27.2408
03/04/2019, 27.2705, 2183, 27.1944, 27.2722, 27.0567
03/01/2019, 27.1593, 2115, 27.3013, 27.3013, 26.864
02/28/2019, 27.3086, 2207, 27.2236, 27.5628, 27.2236
02/27/2019, 27.2232, 866, 27.2246, 27.2309, 27.2139
02/26/2019, 27.4506, 1438, 27.418, 27.4956, 27.4016
02/25/2019, 27.5395, 15561, 27.5117, 27.6594, 27.5054
02/22/2019, 27.5513, 1785, 27.5832, 27.6026, 27.5513
